image;speed;steering_angle;x;y;psi;ptsx;ptsy
sample_data/700.jpg;29.97767;-0.023392029106616974;169.5083;71.56834;0.8636128;[164.2383, 170.2883, 176.0983, 178.1583, 179.4383, 179.3083];[65.83102, 71.59937, 79.57102, 84.19102, 90.79102, 98.67102]
sample_data/701.jpg;29.98428;-0.06641532480716705;170.1824;72.40222;0.8846939;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/702.jpg;29.99032;-0.09925280511379242;171.0117;73.45547;0.9033358;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/703.jpg;29.99339;-0.18071958422660828;171.6629;74.30785;0.9165105;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/704.jpg;29.9847;-0.17423969507217407;172.4566;75.38835;0.9353102;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/705.jpg;29.97315;-0.16301599144935608;173.2168;76.49187;0.9616077;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/706.jpg;29.97161;-0.19843025505542755;173.7993;77.39159;0.9856657;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/707.jpg;29.97006;-0.21470311284065247;174.4947;78.5368;1.017596;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/708.jpg;29.9651;-0.22882702946662903;175.0203;79.47073;1.046004;[170.2883, 176.0983, 178.1583, 179.4383, 179.3083, 177.7183];[71.59937, 79.57102, 84.19102, 90.79102, 98.67102, 106.031]
sample_data/709.jpg;29.95947;-0.1937529444694519;175.6342;80.66106;1.085127;[176.0983, 178.1583, 179.4383, 179.3083, 177.7183, 172.4083];[79.57102, 84.19102, 90.79102, 98.67102, 106.031, 117.181]
sample_data/710.jpg;29.96062;-0.24578554928302765;176.0887;81.63126;1.118438;[176.0983, 178.1583, 179.4383, 179.3083, 177.7183, 172.4083];[79.57102, 84.19102, 90.79102, 98.67102, 106.031, 117.181]
sample_data/711.jpg;29.96035;-0.2589429020881653;176.6122;82.86407;1.160108;[176.0983, 178.1583, 179.4383, 179.3083, 177.7183, 172.4083];[79.57102, 84.19102, 90.79102, 98.67102, 106.031, 117.181]
sample_data/712.jpg;29.95174;-0.20190466940402985;177.0774;84.11964;1.20559;[176.0983, 178.1583, 179.4383, 179.3083, 177.7183, 172.4083];[79.57102, 84.19102, 90.79102, 98.67102, 106.031, 117.181]
sample_data/713.jpg;29.95431;-0.22507283091545105;177.4053;85.13932;1.24372;[178.1583, 179.4383, 179.3083, 177.7183, 172.4083, 165.5735];[84.19102, 90.79102, 98.67102, 106.031, 117.181, 127.2894]
sample_data/714.jpg;29.96039;-0.2431553602218628;177.6974;86.1701;1.280449;[178.1583, 179.4383, 179.3083, 177.7183, 172.4083, 165.5735];[84.19102, 90.79102, 98.67102, 106.031, 117.181, 127.2894]
sample_data/715.jpg;29.96177;-0.21288873255252838;178.009;87.47266;1.326558;[178.1583, 179.4383, 179.3083, 177.7183, 172.4083, 165.5735];[84.19102, 90.79102, 98.67102, 106.031, 117.181, 127.2894]
sample_data/716.jpg;29.96271;-0.19111895561218262;178.2133;88.52448;1.364374;[178.1583, 179.4383, 179.3083, 177.7183, 172.4083, 165.5735];[84.19102, 90.79102, 98.67102, 106.031, 117.181, 127.2894]
sample_data/717.jpg;29.97168;-0.16750100255012512;178.4153;89.84872;1.410193;[178.1583, 179.4383, 179.3083, 177.7183, 172.4083, 165.5735];[84.19102, 90.79102, 98.67102, 106.031, 117.181, 127.2894]
sample_data/718.jpg;29.97982;-0.14835596084594727;178.5372;90.91379;1.44472;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/719.jpg;29.99005;-0.11868258565664291;178.6442;92.24994;1.484398;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/720.jpg;29.99925;-0.1750553399324417;178.7055;93.58941;1.519894;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/721.jpg;30.00107;-0.17289787530899048;178.7247;94.66216;1.545717;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/722.jpg;29.9982;-0.16060826182365417;178.7076;96.00309;1.579224;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/723.jpg;29.99693;-0.2282230257987976;178.6629;97.07491;1.606505;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/724.jpg;29.98918;-0.22238507866859436;178.5632;98.41201;1.641096;[179.4383, 179.3083, 177.7183, 172.4083, 165.5735, 160.3583];[90.79102, 98.67102, 106.031, 117.181, 127.2894, 132.651]
sample_data/725.jpg;29.97936;-0.22189077734947205;178.4426;99.47742;1.672338;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/726.jpg;29.97463;-0.18804338574409485;178.2398;100.8019;1.714081;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/727.jpg;29.97712;-0.14459946751594543;178.0365;101.8544;1.748256;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/728.jpg;29.98614;-0.14337152242660522;177.7362;103.1606;1.78886;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/729.jpg;29.99404;-0.08519427478313446;177.4636;104.1979;1.818166;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/730.jpg;30.00236;-0.07661367952823639;177.0862;105.4848;1.851225;[179.3083, 177.7183, 172.4083, 165.5735, 160.3583, 150.8283];[98.67102, 106.031, 117.181, 127.2894, 132.651, 140.601]
sample_data/731.jpg;30.01028;-0.08151925355195999;176.6771;106.7623;1.878097;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/732.jpg;30.01447;-0.10499455779790878;176.3302;107.778;1.896248;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/733.jpg;30.01661;-0.1540788859128952;175.8732;109.0396;1.916915;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/734.jpg;30.01224;-0.18041488528251648;175.4869;110.0412;1.934232;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/735.jpg;30.0026;-0.16845113039016724;174.9717;111.2797;1.96014;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/736.jpg;29.99743;-0.18233537673950195;174.531;112.2578;1.984207;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/737.jpg;29.99473;-0.07240170985460281;173.9443;113.4635;2.016312;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/738.jpg;29.99703;-0.07918737828731537;173.4471;114.414;2.042215;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/739.jpg;30.00478;-0.041917912662029266;172.8025;115.5901;2.068276;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/740.jpg;30.01073;-0.08443925529718399;172.1347;116.7536;2.089725;[177.7183, 172.4083, 165.5735, 160.3583, 150.8283, 144.6183];[106.031, 117.181, 127.2894, 132.651, 140.601, 144.511]
sample_data/741.jpg;30.01337;-0.04712369292974472;171.5872;117.6768;2.103685;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/742.jpg;30.01566;-0.07818414270877838;170.8847;118.8199;2.120486;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/743.jpg;30.01719;-0.06364603340625763;170.3108;119.7271;2.132381;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/744.jpg;30.01827;-0.03581193834543228;169.5773;120.8509;2.147418;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/745.jpg;30.01999;-0.04424168914556503;168.9794;121.7425;2.158597;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/746.jpg;30.02199;-0.15816889703273773;168.2212;122.8499;2.170277;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/747.jpg;30.01296;-0.17674453556537628;167.6044;123.7286;2.180334;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/748.jpg;29.99648;-0.1693585067987442;166.8083;124.808;2.201037;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/749.jpg;29.98784;-0.2239842563867569;165.9807;125.8626;2.228454;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/750.jpg;29.9793;-0.18732161819934845;165.2944;126.6866;2.253613;[172.4083, 165.5735, 160.3583, 150.8283, 144.6183, 134.5383];[117.181, 127.2894, 132.651, 140.601, 144.511, 150.031]
sample_data/751.jpg;29.97286;-0.058793433010578156;164.4013;127.6853;2.290372;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/752.jpg;29.97795;-0.021517612040042877;163.6624;128.462;2.318895;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/753.jpg;29.98711;0.022555120289325714;162.7214;129.4166;2.345168;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/754.jpg;29.99083;0.060305796563625336;161.9599;130.1718;2.358875;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/755.jpg;29.99221;0.04357263445854187;161.0043;131.1124;2.367061;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/756.jpg;29.99368;-0.018015749752521515;160.2412;131.8662;2.367518;[165.5735, 160.3583, 150.8283, 144.6183, 134.5383, 127.2283];[127.2894, 132.651, 140.601, 144.511, 150.031, 152.971]
sample_data/757.jpg;29.99729;-0.07135088741779327;159.2891;132.8104;2.365169;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/758.jpg;29.99914;-0.12719589471817017;158.5255;133.5641;2.365015;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/759.jpg;29.9921;-0.1859024167060852;157.5625;134.4972;2.370946;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/760.jpg;29.97788;-0.13257332146167755;156.5819;135.4111;2.386226;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/761.jpg;29.97271;-0.1909218728542328;155.7801;136.1225;2.404994;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/762.jpg;29.97157;-0.11750238388776779;154.7577;136.9886;2.43092;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/763.jpg;29.97318;-0.09240420907735825;153.9211;137.6585;2.454691;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/764.jpg;29.98314;-0.03157409280538559;152.8564;138.4725;2.482229;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/765.jpg;29.99028;-0.04243801534175873;151.9925;139.1079;2.500998;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/766.jpg;29.99786;-0.05083084851503372;150.9028;139.8893;2.518233;[160.3583, 150.8283, 144.6183, 134.5383, 127.2283, 114.8083];[132.651, 140.601, 144.511, 150.031, 152.971, 156.621]
sample_data/767.jpg;30.00392;-0.013516724109649658;149.803;140.6569;2.531952;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/768.jpg;30.0077;-0.009960591793060303;148.9166;141.2618;2.5414;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/769.jpg;30.01096;6.515538552775979e-05;148.0266;141.8616;2.548407;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/770.jpg;30.01442;-0.028199024498462677;146.9103;142.606;2.554531;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/771.jpg;30.01684;-0.04638942331075668;146.0153;143.1986;2.557754;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/772.jpg;30.01809;-0.08230657130479813;144.8926;143.9336;2.56237;[150.8283, 144.6183, 134.5383, 127.2283, 114.8083, 103.8935];[140.601, 144.511, 150.031, 152.971, 156.621, 158.4294]
sample_data/773.jpg;30.0172;-0.2033388614654541;143.7637;144.6591;2.569362;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/774.jpg;29.99914;-0.1857595145702362;142.8528;145.2267;2.579636;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/775.jpg;29.97747;-0.13308048248291016;141.6958;145.9034;2.603984;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/776.jpg;29.97708;-0.06679591536521912;140.7559;146.4189;2.627484;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/777.jpg;29.98547;-0.010372646152973175;139.5662;147.0361;2.655421;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/778.jpg;29.99152;0.01238686591386795;138.6064;147.5147;2.673035;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/779.jpg;29.99666;0.015277497470378876;137.4014;148.1028;2.687155;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/780.jpg;30.00034;0.023154236376285553;136.4351;148.5691;2.693349;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/781.jpg;30.00445;-0.043646618723869324;135.2258;149.1494;2.696876;[144.6183, 134.5383, 127.2283, 114.8083, 103.8935, 94.21827];[144.511, 150.031, 152.971, 156.621, 158.4294, 158.891]
sample_data/782.jpg;30.00692;-0.06666291505098343;134.2582;149.6132;2.697505;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/783.jpg;30.00692;-0.06121552735567093;133.0453;150.1862;2.701059;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/784.jpg;30.00763;-0.11142323166131973;131.8266;150.7469;2.708693;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/785.jpg;30.00599;-0.13378024101257324;130.847;151.1851;2.717059;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/786.jpg;30.00123;-0.10146931558847427;129.614;151.7128;2.732618;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/787.jpg;30.00062;-0.14919200539588928;128.6197;152.1159;2.748365;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/788.jpg;30.00018;-0.11850259453058243;127.3678;152.597;2.769248;[134.5383, 127.2283, 114.8083, 103.8935, 94.21827, 85.37355];[150.031, 152.971, 156.621, 158.4294, 158.891, 158.731]
sample_data/789.jpg;29.99983;-0.13748601078987122;126.3579;152.9593;2.788398;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/790.jpg;30.0016;-0.11828959733247757;125.0862;153.385;2.812842;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/791.jpg;30.00326;-0.09371226280927658;124.0611;153.7021;2.833223;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/792.jpg;30.00745;-0.014950960874557495;122.7715;154.0709;2.857996;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/793.jpg;30.01059;0.014766108244657516;121.7345;154.3476;2.875246;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/794.jpg;30.01306;0.02083466947078705;120.4351;154.6818;2.889471;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/795.jpg;30.01422;0.039503682404756546;119.3944;154.9447;2.895538;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/796.jpg;30.01541;0.07542590796947479;118.0931;155.2718;2.898361;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/797.jpg;30.01467;-0.01801631599664688;116.7927;155.6025;2.896298;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/798.jpg;30.0137;-0.07713896781206131;115.754;155.8731;2.891836;[127.2283, 114.8083, 103.8935, 94.21827, 85.37355, 70.40827];[152.971, 156.621, 158.4294, 158.891, 158.731, 157.101]
sample_data/799.jpg;30.01096;-0.19520030915737152;114.4549;156.2088;2.890345;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/800.jpg;29.99039;-0.2526281774044037;113.4132;156.4659;2.896119;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/801.jpg;29.9541;-0.1836892068386078;112.1045;156.7523;2.917645;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/802.jpg;29.94241;-0.12570171058177948;111.0513;156.9458;2.943878;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/803.jpg;29.95169;-0.09545310586690903;109.7281;157.149;2.978145;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/804.jpg;29.96352;-0.009477026760578156;108.6654;157.2854;3.002964;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/805.jpg;29.9747;0.00701904296875;107.3334;157.4301;3.028559;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/806.jpg;29.98075;0.015638552606105804;106.2664;157.5348;3.041821;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/807.jpg;29.98757;-0.008482120931148529;104.9317;157.6582;3.051323;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/808.jpg;29.99283;0.03408050537109375;103.8633;157.7533;3.05533;[114.8083, 103.8935, 94.21827, 85.37355, 70.40827, 61.24355];[156.621, 158.4294, 158.891, 158.731, 157.101, 155.4194]
sample_data/809.jpg;29.9983;-0.009679391980171204;102.5272;157.8676;3.058492;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/810.jpg;30.00196;-0.021560557186603546;101.4583;157.9594;3.058707;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/811.jpg;30.0064;-0.09416411072015762;100.1216;158.0713;3.059618;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/812.jpg;30.00599;-0.06800111383199692;98.78431;158.1768;3.06287;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/813.jpg;30.00495;-0.08880145102739334;97.71373;158.2497;3.069848;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/814.jpg;30.00639;-0.08867204934358597;96.37453;158.3263;3.080959;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/815.jpg;30.00727;-0.09374699741601944;95.30244;158.3736;3.091954;[103.8935, 94.21827, 85.37355, 70.40827, 61.24355, 45.30827];[158.4294, 158.891, 158.731, 157.101, 155.4194, 151.201]
sample_data/816.jpg;30.00894;-0.08510751277208328;93.96156;158.4136;3.107487;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/817.jpg;30.01115;-0.08433060348033905;92.62011;158.4308;3.124439;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/818.jpg;30.01332;-0.03898708522319794;91.54678;158.4284;3.138212;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/819.jpg;30.01592;-0.046104684472084045;90.47348;158.4123;3.151458;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/820.jpg;30.01944;-0.03828459233045578;89.13198;158.3784;3.165033;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/821.jpg;30.02162;-0.039171002805233;88.05901;158.3406;3.174501;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/822.jpg;30.02379;-0.035394810140132904;86.71818;158.2815;3.184887;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/823.jpg;30.02519;0.002465061843395233;85.64587;158.2252;3.192462;[94.21827, 85.37355, 70.40827, 61.24355, 45.30827, 36.03354];[158.891, 158.731, 157.101, 155.4194, 151.201, 148.141]
sample_data/824.jpg;30.02631;-0.01584658771753311;84.30598;158.1451;3.200681;[85.37355, 70.40827, 61.24355, 45.30827, 36.03354, 15.90826];[158.731, 157.101, 155.4194, 151.201, 148.141, 140.121]
sample_data/825.jpg;30.02704;-0.0022287517786026;83.23428;158.0773;3.204913;[85.37355, 70.40827, 61.24355, 45.30827, 36.03354, 15.90826];[158.731, 157.101, 155.4194, 151.201, 148.141, 140.121]
sample_data/826.jpg;30.02783;-0.03562546521425247;81.89494;157.9875;3.209076;[85.37355, 70.40827, 61.24355, 45.30827, 36.03354, 15.90826];[158.731, 157.101, 155.4194, 151.201, 148.141, 140.121]
